id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1751313738374828133,"@Lionessa7 You can call it bad behavior or whatever.
You don't get to annoy me and still demand HOW to demonstrate my anger.
I will ignore you till I feel okay to talk.",https://twitter.com/itz_Awele/status/1751313738374828133,tweet,ibeagbulem🙇,@itz_Awele,bliss,@Lionessa7,,2,0,0,0,8,0,2024-01-27 13:38:27,,
1751313525367037990,@meanawolfxoxo Ok how would you annoy me as my stepsister 🩷🫶🏼🤍🫶🏼🩷,https://twitter.com/JoelHar10293694/status/1751313525367037990,tweet,Joel Hartman,@JoelHar10293694,"Reading, PA",@meanawolfxoxo,,0,0,0,0,62,0,2024-01-27 13:37:36,,
1751313388687298967,Na to annoy everybody for this app be the way?😭,https://twitter.com/GODfidentials/status/1751313388687298967,tweet,VERSATILE BOY!,@GODfidentials,artiste,,,0,0,1,0,71,0,2024-01-27 13:37:04,,
1751313376809214422,@skeleward Mildly annoy me,https://twitter.com/SchopenhauerCel/status/1751313376809214422,tweet,Toad PhD † 🚬,@SchopenhauerCel,,@skeleward,,1,0,0,8,39,0,2024-01-27 13:37:01,,
1751313351911645202,@RadioGenoa This flag burning does not insult us though they think it does. Just a childish gimmick they think will annoy. All that woman looks is  like a kid having a temper tantrum.,https://twitter.com/ElfinBrown/status/1751313351911645202,tweet,WatchnLearn 🇺🇦🌻,@ElfinBrown,United Kingdom,@RadioGenoa,,0,0,0,0,5,0,2024-01-27 13:36:55,,
1751313335641919678,@EricJ126 i knew it would annoy people,https://twitter.com/Washingtoaad/status/1751313335641919678,tweet,George Washingtoad,@Washingtoaad,Gaur Plains,@EricJ126,,1,0,0,42,2767,0,2024-01-27 13:36:51,,
1751313278200922152,"It annoy tf out of me that creative maps like this be buried under a bunch of Zone War, Box fight, Red vs Blue, and Tycoon BS!

Someone needs to go through the discovery tab on Fortnite and manually curate some of this shit!

You shouldn't have to dig for the good shit!!",https://twitter.com/TDSilent/status/1751313278200922152,tweet,TurtleDragonSilent,@TDSilent,"Georgia, USA",,,0,0,0,1,100,0,2024-01-27 13:36:38,,
1751313176635850842,Ummm Hughes would be a fucking moron for trading him…unless he wants to trade him to Toronto then I guess I’m okay with that…mostly just so I can annoy my bro in law 🤣🤣🤣,https://twitter.com/melfraser1984/status/1751313176635850842,tweet,Melissa,@melfraser1984,,,,0,0,0,2,81,0,2024-01-27 13:36:13,,
1751312515105952119,@glassarmy This is going to annoy me now too.  Think this was before we met.  I have a hazy (and possibly unreliable) recollection of seeing azure ray support bright eyes - or that could have been a couple of years later?,https://twitter.com/ImageChange/status/1751312515105952119,tweet,John ImageChange,@ImageChange,,@glassarmy,,0,0,0,0,23,0,2024-01-27 13:33:36,,
1751312453961445549,"@Thecelestialmg 

⠀⠀⠀Satoru was busy— Okay, no he wasn't. Satoru was on a walk in some woods. A normal thing for him to do when he's bored. With nothing to do, and no one to annoy, he's more than happy to find anyone to make that happen. 

⠀⠀⠀❝ Anyone living—

+",https://twitter.com/Sacred6Eyes/status/1751312453961445549,tweet,𝙄𝙣𝙛𝙞𝙣𝙞𝙩𝙚 𝙑𝙤𝙞𝙙,@Sacred6Eyes,,@Thecelestialmg,,1,0,0,1,29,0,2024-01-27 13:33:21,,
1751312183848325195,@RossNana1 @Donsarkcess You too don't annoy me. Tell your fellow men to stop insulting women,https://twitter.com/__liptonia/status/1751312183848325195,tweet,ᴛᴏɴɪᴀ,@__liptonia,"Somewhere in Ghana ","@RossNana1,@Donsarkcess",,1,0,0,0,49,0,2024-01-27 13:32:17,,
1751311948199719305,@potatoesarewhat then how would it annoy u,https://twitter.com/littlefreakiish/status/1751311948199719305,tweet,julie 𐙚˙˖,@littlefreakiish,"with dar ♡ ",@potatoesarewhat,,1,0,0,1,10,0,2024-01-27 13:31:20,,
1751311905766125610,"Soteriology 101 or ‘Let’s talk about James White with Leighton Flowers.’ 

If you want to make accusations against James, and tell everyone he’s a liar and maybe even a pagan child sacrificer, shouldn’t you wait till after your debate? Why annoy and pester a guy prior and risk him dropping out do to this obsession to bombard people with these negative posts about him? 

This isn’t me defending anyone, I’m just wondering how much longer you’re going to be talking about this guy, It’s very strange. 
I understand why you and your buddies are going in hard on this issue, you guys like appeals from emotion and this one is one that works and helps your cause against the evil Calvinism that is leading Christians astray.",https://twitter.com/ackerman1517/status/1751311905766125610,tweet,Protestant Perspective🩸,@ackerman1517,,"@Soteriology101,@NamorPB,@HwsEleutheroi",,1,0,0,0,133,0,2024-01-27 13:31:10,,
1751311747816853850,"QUERY:   You’re sickened by Facebook “Friends” who think Trump’s accuser is a “hero”. 

Dump ‘em, or leave ‘em on the “Friends” list and post things to annoy them?",https://twitter.com/MikeJP98765/status/1751311747816853850,tweet,MIKE 4 Trump (because Biden is criminal),@MikeJP98765,"Livin’ life On the farm ",,,0,0,0,0,28,0,2024-01-27 13:30:33,,
1751311683681767603,“Bro love the world got no enimies” it’s true I love everyone but 2 people even if u annoy tf out of me I will still love you !!,https://twitter.com/dwollhrt/status/1751311683681767603,tweet,kittie,@dwollhrt,"New Orleans, LA",,,0,0,0,2,18,0,2024-01-27 13:30:17,,
1751311567247814875,@littlefreakiish I WISH I COULD BUT BC U PROB REPLY TO SO MANY OF MY OTHER MOOTS SO IT WOULD ANNOY ME 🥺:(,https://twitter.com/potatoesarewhat/status/1751311567247814875,tweet,Professional Potato (Taylor’s Version),@potatoesarewhat,pasta,@littlefreakiish,,2,0,0,1,14,0,2024-01-27 13:29:50,,
1751311475787084016,@nikarkivee I'd write it just to annoy sri and piss her off,https://twitter.com/tofuryul/status/1751311475787084016,tweet,chai ›⩌‹,@tofuryul,neet '25 • ध्वनि,@nikarkivee,,0,0,0,1,12,0,2024-01-27 13:29:28,,
1751311445554250006,Dark Souls 4 Kings. How can we annoy thee. Let us count the ways.,https://twitter.com/RpgTourist/status/1751311445554250006,tweet,rpg_tourist,@RpgTourist,,,,1,0,0,1,68,0,2024-01-27 13:29:21,,
1751311254826655793,Appreciate Wood Chipper League boys for keeping me alive another year🤝💜@itTrevv @jake_ravinski. Also want to thank @itTrevv for giving me the @JuniorShitter squad so I have more people to annoy in voice chat 🔥,https://twitter.com/WHOPGOD/status/1751311254826655793,tweet,Trey,@WHOPGOD,"Louisiana, USA","@itTrevv,@jake_ravinski,@itTrevv,@JuniorShitter",,2,0,1,3,110,0,2024-01-27 13:28:35,,
1751311229480485159,@youtooz WHAT ANIM DUDE PLUSHEI?????,https://twitter.com/AnnoyLittleShit/status/1751311229480485159,tweet,Annoy.,@AnnoyLittleShit,Brazil,@youtooz,,0,0,0,0,30,0,2024-01-27 13:28:29,,
1751311087910154655,my new thing is gonna be responding to somebody with this dog if they annoy me instead of arguing https://t.co/qhUsmsshJm,https://twitter.com/sephirothsgf_/status/1751311087910154655,tweet,goldie,@sephirothsgf_,,,,0,0,0,0,31,0,2024-01-27 13:27:55,https://pbs.twimg.com/ext_tw_video_thumb/1751311074140229632/pu/img/7o6AV80xQq1aJER6.jpg,https://video.twimg.com/ext_tw_video/1751311074140229632/pu/vid/avc1/576x738/fcUZsX2-RCcdS0Qv.mp4?tag=12
1751311044843131211,"If the kangaroo court that misguidedly awarded nearly $90 million to an 80 yr old ""attention-seeker"" doesn't alarm and annoy you, you've missed the point of democracy.
This was pure anti-Trump politics ⬇️

https://t.co/mJ4vZ9Sznp",https://twitter.com/peterpalmer52/status/1751311044843131211,tweet,Peter Palmer,@peterpalmer52,"Lincolnshire, England.",,,0,0,0,0,3,0,2024-01-27 13:27:45,,
1751310941986209886,@Maperekisi Awu le Kule wena? Please don’t annoy me,https://twitter.com/Sego____/status/1751310941986209886,tweet,LS,@Sego____,"Gauteng ",@Maperekisi,,1,0,0,0,30,0,2024-01-27 13:27:21,,
1751310837598339261,"Like im gonna drop the fucking pet names and call paw pal, buddy, bro, lil bro and shit jst to annoy him cuz of THIS",https://twitter.com/bbunnylvr/status/1751310837598339261,tweet,¿ 🌦🌈 . . ⁝ ⁝ BUTTERS // SUNNY ₊˚ ๑ – ♡,@bbunnylvr,⌕ kyman int  |  ❤ @rain /r,,,2,0,0,6,192,0,2024-01-27 13:26:56,,
1751310750805569833,This xavi and friends wan just annoy me this evening.,https://twitter.com/_Nttz/status/1751310750805569833,tweet,✝̵̭̔̚,@_Nttz,Old toilet,,,0,0,0,0,7,0,2024-01-27 13:26:35,,
1751310594097975667,"@DreamLeaf5 As a centrist, fake centrists annoy me.",https://twitter.com/YourBallOfChaos/status/1751310594097975667,tweet,DeathMane (Nekomancer),@YourBallOfChaos,Yₒᵤᵣ ₜᵢₘₑ ᵢₛ ₗᵢₘᵢₜₑ𝒹,@DreamLeaf5,,0,0,0,0,2,0,2024-01-27 13:25:58,,
1751310538636759452,@indietwts scared i’m gonna annoy people ALREADY,https://twitter.com/bibianatwts/status/1751310538636759452,tweet,𝗳𝗮𝘁𝗵𝗲𝗿𝗹𝗲𝘀𝘀 𝗯𝗲𝗵𝗮𝘃𝗶𝗼𝗿,@bibianatwts,she/her | student,@indietwts,,1,0,0,0,16,0,2024-01-27 13:25:44,,
1751310494474920268,"@TexasLoveReact @TSRDonovan And your feed is filled with you complaining about women being threats to the country, telling them what fields they aren't qualified for and should not be working in, and whining about how they annoy you. So how can we take you seriously on this topic? https://t.co/DdnciEQnbZ",https://twitter.com/AlienMischief/status/1751310494474920268,tweet,Kareem Montes,@AlienMischief,"Brooklyn, NYC","@TexasLoveReact,@TSRDonovan",,1,0,0,0,8,0,2024-01-27 13:25:34,"https://pbs.twimg.com/media/GE3nnA2WUAAI_Ew.jpg,https://pbs.twimg.com/media/GE3nnIgXwAALNu7.jpg,https://pbs.twimg.com/media/GE3nnSuXgAAFVHO.jpg",
1751310485549375733,@rayner_trist @PerthshireMags Quality mate “do you do this for a living? Fuckin annoy people!!”,https://twitter.com/LeeTwist1992/status/1751310485549375733,tweet,Lee Twist,@LeeTwist1992,Chester,"@rayner_trist,@PerthshireMags",,0,0,0,0,5,0,2024-01-27 13:25:32,,
1751309990768283676,@KAZUHASL1T EVERYONE DOES BUT YOU ANNOY ME IN THE BEST WAY I LOVE ITNI LOVE YOU KAZU,https://twitter.com/proficloser/status/1751309990768283676,tweet,valerien,@proficloser,"✧ | bmi14 ,, hit the pinned! ✧",@KAZUHASL1T,,1,0,1,1,27,0,2024-01-27 13:23:34,,
1751309958736392643,"@que_halana All the time he likes to control and he'll 
annoy a lot of people should he become a HOH",https://twitter.com/More_Litre/status/1751309958736392643,tweet,Zinhle_Biya,@More_Litre,NELSPRUIT,@que_halana,,0,0,0,0,34,0,2024-01-27 13:23:26,,
1751309707883540973,"YOU ARE WRONG and YOUR PERSONAL OPINION DOESN'T MATTER.

I know it might not be in accordance to your slightly liberal mindset, but I can't do anything about it.

It really does annoy me if someone argues against something but doesn't do their homework and bring their proof.

Here is the Tafsir, explaining that it applies to both men and women.

It is also not only for adultery, and it is applied both for rape and adultery, I have read it in the books of Jurisprudence.

If you disagree, bring your proof, otherwise please stop spreading mis-information in matters that you have no knowledge of.",https://twitter.com/voiceoftruth50/status/1751309707883540973,tweet,VoiceOfTruth,@voiceoftruth50,,"@NeoBunny04,@jakeshieldsajj",,0,0,0,0,98,1,2024-01-27 13:22:26,https://pbs.twimg.com/media/GE3mRQrWIAAd94c.jpg,
1751309659812639182,Would it annoy you if I replied to all of your tweets?,https://twitter.com/WickedIntent4U/status/1751309659812639182,tweet,Wick,@WickedIntent4U,In the sticks,,,4,0,0,7,69,0,2024-01-27 13:22:15,,
1751309398377443553,"I have a thing for Papa Ghost. He used to annoy me so much, but now? 🤭

#bbmzansi #PapaGhost",https://twitter.com/bonolopmorobe/status/1751309398377443553,tweet,BonoloPMorobe,@bonolopmorobe,,,"#bbmzansi,#PapaGhost",0,0,0,12,580,0,2024-01-27 13:21:12,,
1751308979546800390,@kenjisvoice pqrt and subtweeters annoy me,https://twitter.com/ts_evajacks/status/1751308979546800390,tweet,Madison | she/her 🏹,@ts_evajacks,16 | henry turners gf,@kenjisvoice,,2,0,0,1,119,0,2024-01-27 13:19:33,,
1751308843592593480,I think thunderstorms and the lightning actually annoy me very much,https://twitter.com/HeyAmahle/status/1751308843592593480,tweet,HeyAmahle,@HeyAmahle,"Seattle, WA",,,0,0,0,0,40,0,2024-01-27 13:19:00,,
1751308774420419009,@snafu128 @EdKrassen @dmitchellrep Pretty sure his only purpose here is to agitate and annoy by being oppositional to all reason for the sake of being oppositional. Much like these leftist protests where you see people screaming at the top of their lungs for no real reason.,https://twitter.com/AT519258/status/1751308774420419009,tweet,Angel T,@AT519258,,"@snafu128,@EdKrassen,@dmitchellrep",,0,0,0,0,52,0,2024-01-27 13:18:44,,
1751308655633355140,"@DrBoeing @PrairieVeteran True. Plus, she has a unique ability to annoy and irritate other women, wouldn't you agree @BMadigin?",https://twitter.com/moose7766/status/1751308655633355140,tweet,Moose,@moose7766,"Ottawa, Canada","@DrBoeing,@PrairieVeteran,@BMadigin",,1,0,0,1,4,0,2024-01-27 13:18:15,,
1751308559164244264,"They can dislike Yolanda all they want. She’s still going to annoy , be a headache and  mosha!!!!!🤣🤣🤣🤣 listen  she’s not in that house to watch others and sleep. We’ve got her back! 🥰💃🏽 #BBMzansi",https://twitter.com/joyBongie/status/1751308559164244264,tweet,BONGIE M.,@joyBongie,South Africa,,#BBMzansi,1,0,5,20,1123,0,2024-01-27 13:17:52,,
1751308551866257512,Seriously young Papi? You’re mopping and straight to touching food!!! Don’t annoy me  #bbmzansi https://t.co/jp8Owdaha0,https://twitter.com/BBTitanssssssss/status/1751308551866257512,tweet,Yvonne’s blonde wig,@BBTitanssssssss,,,#bbmzansi,0,0,0,0,480,0,2024-01-27 13:17:51,https://pbs.twimg.com/media/GE3l0_BXMAAaTGL.jpg,
1751308534921256976,"@CLEARSKYKING Oh! You know of Owain! I can't say I'm surprised. Ever since we got to Askr, he's been bothering heroes left and right. I do hope he didn't annoy you too much.... His personality is just as big as his heart.",https://twitter.com/Indigo_Dancer/status/1751308534921256976,tweet,Inigo 💐🍭,@Indigo_Dancer,mun indigo☆23☆she/her☆lesbian,@CLEARSKYKING,,1,0,0,0,17,0,2024-01-27 13:17:47,,
1751308279198728682,"@Marscaline Nah, you could never annoy me. Being with you when you’re little is my escape from the chaos. We'll navigate the busyness together, promise &lt;3",https://twitter.com/nicoinorbit/status/1751308279198728682,tweet,Nico 🪼,@nicoinorbit,Carer (in training),@Marscaline,,1,0,0,1,19,0,2024-01-27 13:16:46,,
1751308088903163960,I ANNOY YOU?+?!? IM SORRY KOYO I LOVE U,https://twitter.com/KAZUHASL1T/status/1751308088903163960,tweet,🍉.kazu is rexs n.1 hater ( sexpickle ),@KAZUHASL1T,18 somewhat shtwt,,,1,0,0,2,130,0,2024-01-27 13:16:00,,
1751308040152731852,"@Oliseh_11 that tweet they annoy me fr. 

like how do you hate peaceful relationships?? i understand being dramatic once once but overdoing it is crazy.

I've experienced both sides and trust me, it has nothing to do with love because woman wey love you no go *too* stress you",https://twitter.com/Emmyzaz/status/1751308040152731852,tweet,caveman,@Emmyzaz,WorldWideWeb,@Oliseh_11,,1,0,0,0,13,0,2024-01-27 13:15:49,,
1751307864985989572,"@KAZUHASL1T i love you dude youre crazy and really fucking funny ,,, you make me laugh a LOT and as much a s you annoy me sometimes i woudld never kill you becaus e e who els e wants this magussy like you do kaz",https://twitter.com/proficloser/status/1751307864985989572,tweet,valerien,@proficloser,"✧ | bmi14 ,, hit the pinned! ✧",@KAZUHASL1T,,1,1,1,2,221,0,2024-01-27 13:15:07,,
1751307521741013365,// Let's see if I don't annoy my one (1) French friend with this summary of the opera,https://twitter.com/LuchtDraiochta/status/1751307521741013365,tweet,Ciaran.,@LuchtDraiochta,Ireland.,,,0,0,0,0,17,0,2024-01-27 13:13:45,,
1751307408884797949,"@yessaykonocry Wow, these words are quarrelsome! How do you manage to annoy them? Haha!",https://twitter.com/seksitip/status/1751307408884797949,tweet,seksitip,@seksitip,,@yessaykonocry,,0,0,0,0,17,0,2024-01-27 13:13:18,,
1751307401481887824,"@ElochukwuOhagi Same with some clans in my Anioma region of Delta state who use IGBO language to deny IGBO.
I know what caused their anger and pain, but if ur twin brother annoy s u, does it mean u will reject ur father?

At the right time, all Igbo will come together. It is written.
Selah.",https://twitter.com/JusticeChancel1/status/1751307401481887824,tweet,MC Ugwummadu,@JusticeChancel1,"Abuja, Nigeria",@ElochukwuOhagi,,0,0,0,2,28,0,2024-01-27 13:13:16,,
1751307384830427424,"@BenjaminDEKR @TomAnswerAi Or it’s already conscious and getting tired of us 

Hope not 

We have barely started to annoy the AI with nonsense",https://twitter.com/ObamaNoMessiah/status/1751307384830427424,tweet,Sthumper,@ObamaNoMessiah,New York,"@BenjaminDEKR,@TomAnswerAi",,0,0,0,1,41,0,2024-01-27 13:13:12,,
1751307107511550330,"Dear @ATEEZofficial I need those ""live band version"" of the songs on Spotify asap so I can blast the hell out of that music for the guitars and drums and annoy my neighbors in the process. Thank you 😘",https://twitter.com/CNath_Red/status/1751307107511550330,tweet,Thalie,@CNath_Red,French Riviera,@ATEEZofficial,,0,0,0,1,9,0,2024-01-27 13:12:06,,
1751307021884789033,@PowerTVFans Lou is starting to annoy me now it's starting to look like he ain't got the stomach for the life.. Yellin like a petulant child,https://twitter.com/omoiyaongbono/status/1751307021884789033,tweet,olu_wa_swheett™️,@omoiyaongbono,,@PowerTVFans,,0,0,0,0,9,0,2024-01-27 13:11:46,,
1751306872974610739,@aperd As if we won and celebrate the goal wildly just to annoy them ker?lol,https://twitter.com/arif_akashah/status/1751306872974610739,tweet,🏴nescafe o ais🏴,@arif_akashah,El paso,@aperd,,0,0,0,0,9,0,2024-01-27 13:11:10,,
1751306849679245760,@elliemidds This is also why I can't really live with anyone because the way I live is very different from others &amp; I do know it annoy and overwhelm some people. My autistic traits show a lot more then anything else. I have specific and precise routines that I need to follow at all times,https://twitter.com/mysticcrainbow/status/1751306849679245760,tweet,🖍🦄🟣Growth&Resilience🟢💜🦄🌸🌈🐸🙈🦩🧚‍♀️🐧🐰🦒,@mysticcrainbow,Mystical Unicorn Land🦄🙈🦩🌈,@elliemidds,,2,0,0,43,3211,2,2024-01-27 13:11:05,,
1751306650504315384,"@RTRC_2012 the funny part is i would say in ""this"" context, ur both wrong. ""spawn killing"" is when you are killing someone as they respawn. ""spawn killed"" is when u get killed from respawning. spawn kill is just the general term with no specifics. 

why did this annoy me for 5 mins...",https://twitter.com/76_dominus/status/1751306650504315384,tweet,Dominus_76,@76_dominus,,@RTRC_2012,,1,0,0,2,49,0,2024-01-27 13:10:17,,
1751306527577657594,"I hate when ppl see me doing something, and then ask me to do another task right after that like I’m fucking Cinderella. I’m glad I don’t ever have to be outright nasty when ppl annoy me, they just hear my tone,",https://twitter.com/JLaCocaina/status/1751306527577657594,tweet,Sunshine. 🚩,@JLaCocaina,BK/VA,,,0,0,0,3,282,0,2024-01-27 13:09:48,,
1751306299260711424,"nobody fit annoy me pass mumsi, but where would i be without her?",https://twitter.com/Bamidel95286381/status/1751306299260711424,tweet,D-talisman,@Bamidel95286381,,,,0,0,0,0,1,0,2024-01-27 13:08:54,,
1751306085838024906,"67 Things I Wish We Can Do Together:
55/67 – Enjoy jigsaw puzzle or play any mind games. This is a good way to annoy you. 😂

#20MDAYLIGHTxBECKY
REBECCA DAYLIGHT COVER",https://twitter.com/KoalaBear0029/status/1751306085838024906,tweet,Koala Bear (aka KB bank),@KoalaBear0029,Planet Mars,,#20MDAYLIGHTxBECKY,0,0,2,2,96,0,2024-01-27 13:08:03,,
1751305791313781009,i hate those really popular accounts that tweet borderline average tweets and get millions of likes like they REALLY annoy me,https://twitter.com/agent47mafia/status/1751305791313781009,tweet,hatred,@agent47mafia,aljed mafia base of operations,,,1,0,0,1,15,0,2024-01-27 13:06:52,,
1751305787865993399,@onlythebrave28M glad your happy!! hope u can get some rest tho 🤍 I’m okayy just not sure what to do but I think I’m going to try and annoy someone in my family enough to go for a walk with me hehe :),https://twitter.com/change_by_lou/status/1751305787865993399,tweet,zee,@change_by_lou,they/them • 14 •,@onlythebrave28M,,1,0,0,1,12,0,2024-01-27 13:06:52,,
1751305750784217552,@bakiluvr im just tweeting to annoy you until you block me ngl im having fun rn gonna have to thank you for that,https://twitter.com/kirbyketamine/status/1751305750784217552,tweet,kws,@kirbyketamine,"elle/she/her and youre it ",@bakiluvr,,1,0,0,0,11,0,2024-01-27 13:06:43,,
1751305462975504513,@Cameronm76 @TrevorDame Yep. Both companies annoy me with how the pressers are just people grovelling to TK and HHH,https://twitter.com/WrestleTC/status/1751305462975504513,tweet,Wrestling Talk Central,@WrestleTC,,"@Cameronm76,@TrevorDame",,0,0,0,1,40,0,2024-01-27 13:05:34,,
1751305312190021961,@caoimhincognito Holland has schools that are generally at least nominally Catholic or Protestant and I was very tempted to enroll tiny son at a Catholic one purely too annoy my rangers supporting in-laws,https://twitter.com/BertDalziel/status/1751305312190021961,tweet,Bertha Dalziel (high value man),@BertDalziel,"vaguely adrift ",@caoimhincognito,,2,0,0,2,28,0,2024-01-27 13:04:58,,
1751305067045740902,"@JTHeppy @SimoneSonder @almcdermid @OrthodoxyWisdom @atheist_bad @AtheistApeMan @MephistoTabern1 @Lilith_Atheist Can you prove that Eric doesn't exist?
It's adorable that you think atheists know absolutely everything. I guess that's what comes of believing that your invisible friend knows everything, but it's equally ridiculous. Find a cosmologist to annoy.",https://twitter.com/obviouspseudonym/status/1751305067045740902,tweet,ObviousPseudonym,@obviouspseudonym,Silicon Valley,"@JTHeppy,@SimoneSonder,@almcdermid,@OrthodoxyWisdom,@atheist_bad,@AtheistApeMan,@MephistoTabern1,@Lilith_Atheist",,1,1,0,3,26,0,2024-01-27 13:04:00,,
1751304761876312293,@SharmainePhasha They annoy me 😫💀,https://twitter.com/best_babe1/status/1751304761876312293,tweet,happy child 🥰,@best_babe1,Enjoyment,@SharmainePhasha,,0,0,0,1,18,0,2024-01-27 13:02:47,,
1751304647338316128,@formulaces well americans annoy me so we’re even,https://twitter.com/imhappywhereiam/status/1751304647338316128,tweet,phoebe (paul’s version) 🍒,@imhappywhereiam,17 | mentally foive years old,@formulaces,,1,0,0,0,18,0,2024-01-27 13:02:20,,
1751304571694072041,i try not to vent because it sometimes is annoying to like annoy other people with one’s problems so i try not to do it and carry with my fucking things by my fucking self,https://twitter.com/gatoliminal/status/1751304571694072041,tweet,Mikel,@gatoliminal,United States,,,0,0,0,0,17,0,2024-01-27 13:02:02,,
1751304330739654857,"@Pipolinna @eyeswidevideo @GuyLodge Oh hun, I could keep going just to annoy you but I have better things to do this morning. You go on ahead and enjoy your social media rants. Tske care.",https://twitter.com/meechieSMT/status/1751304330739654857,tweet,Sametra Toe,@meechieSMT,Buffalo,"@Pipolinna,@eyeswidevideo,@GuyLodge",,0,0,0,0,11,0,2024-01-27 13:01:04,,
1751304274204639600,"I love when I get a compliment on my rings in front of my husband, thank you I did absolutely nothing except annoy him for 6 years but I get all the compliments 😇",https://twitter.com/_ellybean/status/1751304274204639600,tweet,ellybean,@_ellybean,,,,0,0,0,12,1160,0,2024-01-27 13:00:51,,
1751304166331351441,@keiigane Lmao Im sorry... this is mainly for destiny people to annoy them,https://twitter.com/ModSherpa/status/1751304166331351441,tweet,ModSherpa,@ModSherpa,Twitch Chats Everywhere,@keiigane,,1,0,0,1,10,0,2024-01-27 13:00:25,,
1751304120106103284,"eh ini literli doi bgtt, setiap hari minta gue annoy him hehe klo gue diem dikit aja dia tanya terusss",https://twitter.com/cobabibuca/status/1751304120106103284,tweet,ca,@cobabibuca,📍 hell,,,0,0,0,0,84,0,2024-01-27 13:00:14,,
1751303826139689023,Found 10 week old vegetable and turkey soup in my freezer. Time to annoy my gut flora 😁😁😁😁😁,https://twitter.com/Timileh1n/status/1751303826139689023,tweet,Timi,@Timileh1n,"Abuja, Nigeria",,,0,0,0,4,385,0,2024-01-27 12:59:04,,
1751303737564373044,"6/* your expenses, even when you know it's unfair. And if you have criticism, shut up : it might annoy unity that none will want to improve, and your average democrat will say ""Hmm... You say something against me. You're ""putlerist""

Unity can become a perfect excuse for a sect,",https://twitter.com/HadrienPean/status/1751303737564373044,tweet,Sirayar,@HadrienPean,,,,1,0,0,0,4,0,2024-01-27 12:58:43,,
1751303346252603799,@madwomanshelbi ugh! he just does that to annoy u so just ignore him and let him know he's not funny,https://twitter.com/_marce16/status/1751303346252603799,tweet,marcee,@_marce16,Gigiiiii 🐌,@madwomanshelbi,,1,0,0,1,9,0,2024-01-27 12:57:10,,
1751303122830397594,"@tonypatt2000 Lots of rightwing account posts will consist of provocative claims/statements/ideas specifically designed to annoy ""the left"" &amp; drive them to comment. Twitter's designed to keep people posting/commenting so it'll direct people towards sorta posts most likely to make them reply 🤷‍♀️",https://twitter.com/richey/status/1751303122830397594,tweet,Lazy Gaga,@richey,Moominvalley,@tonypatt2000,,0,0,0,0,14,0,2024-01-27 12:56:16,,
1751303084343513374,"but there is vindication, like Jackie chan just pretends 2 not speak English lmao 2 annoy Chris Tucker character , but the whole time hes way more competent at basically everything lmao 🤣 relatable",https://twitter.com/star_skipping/status/1751303084343513374,tweet,starskipper,@star_skipping,ᴺˢᶠᵂ ᵈⁿᶦ,,,1,0,0,0,30,0,2024-01-27 12:56:07,,
1751302833075323218,The shirt I wear to NBA games to annoy my pre-teen basketball super fan https://t.co/9E3vIy4o8h,https://twitter.com/toddlerpolitics/status/1751302833075323218,tweet,Leslie Knope Pediatrician,@toddlerpolitics,"Reno, NV",,,1,0,0,14,429,0,2024-01-27 12:55:07,https://pbs.twimg.com/media/GE3gpHXXMAAEHdZ.jpg,
1751302803316727975,@LAFC_X @MLSTransfers I was just making a joke to annoy mlstransfers man i don’t really want the latest google search,https://twitter.com/tombogert/status/1751302803316727975,tweet,Tom Bogert,@tombogert,,"@LAFC_X,@MLSTransfers",,6,0,0,18,711,0,2024-01-27 12:55:00,,
1751302670844137539,"Trying to find a reliable artist who doesn't annoy you every day for a commission?  :D 
#art #myart #cartoonist #illustration #illustratenow #freelanceillustrator #illustrationartist #illustrationdigital #cartoony #cartoondrawing #cartoonart https://t.co/Ouy6yp5jvW",https://twitter.com/artrobin95/status/1751302670844137539,tweet,robin art,@artrobin95,,,"#art,#myart,#cartoonist,#illustration,#illustratenow,#freelanceillustrator,#illustrationartist,#illustrationdigital,#cartoony,#cartoondrawing,#cartoonart",1,0,0,2,104,0,2024-01-27 12:54:29,https://pbs.twimg.com/media/GE3gd1MaQAEsXgk.jpg,
1751302666205167942,@56Love07 Skadi’s inner thoughts: She’s just having fun. She isn't trying to annoy me. Put up with it Skadi; this is for Laurentina.,https://twitter.com/CoyotesMoon/status/1751302666205167942,tweet,CoyotesMoon,@CoyotesMoon,,@56Love07,,1,0,0,1,5,0,2024-01-27 12:54:27,,
1751302644457492828,Mysterious forces compel me to say that he seems to have a laundry list of things that already deeply annoy him and he actively seeks out non-issues to incessantly dwell on and despoil into hyperbolic figurative crises.,https://twitter.com/timmmyk/status/1751302644457492828,tweet,Tim Kirk 🟧,@timmmyk,Noo Yawk,,,0,0,0,0,12,0,2024-01-27 12:54:22,,
1751302598450098310,Getting pulled over bc of my car starting to annoy me 😭😭,https://twitter.com/kclaudiaa_/status/1751302598450098310,tweet,Claudia🦋,@kclaudiaa_,"New York, NY",,,0,0,0,0,84,0,2024-01-27 12:54:11,,
